codigo;codigo_cliente
10011030;15127
10041003;15127
10080040;15127
10080045;15127
10080108;15127
10080270;15127
10080280;15127
10120111;15127
10120120;15127
10182003;15127
10230015;15127
10230016;15127
10230019;15127
10230071;15127
10274030;15127
10274032;15127
10274035;15127
10274041;15127
10274043;15127
10274044;15127
10274050;15127
10320001;15127
10400310;15127
10450437;15127
10866220;15127
12470199;15127
13621230;15127
14040156;15127
29000503;15127
29000513;15127
29000522;15127
29000525;15127
29000540;15127
29000570;15127
10080270;15144
13621230;15144
10222055;15146
10222056;15146
10274041;15146
10274044;15146
10400421;15146
10861000;15146
10861010;15146
10861030;15146
10862020;15146
10862030;15146
10862046;15146
10862050;15146
10862073;15146
10862081;15146
13500001;15146
13500002;15146
13500030;15146
13500066;15146
10000003;15152
10182003;15152
10230001;15152
10450077;15157
10011030;15163
10050101;15163
10161101;15163
10230922;15163
10230924;15163
10231185;15163
10274035;15163
10866220;15163
12613015;15163
10000003;15166
10000004;15166
10011030;15166
10011046;15166
10080203;15166
10080270;15166
10110222;15166
10110223;15166
10222055;15166
10222056;15166
10222057;15166
10230009;15166
10230071;15166
10230924;15166
10231180;15166
10231185;15166
10231187;15166
10231188;15166
10235189;15166
10250005;15166
10250006;15166
10251195;15166
10270118;15166
10270500;15166
10320001;15166
10450077;15166
10450079;15166
10450080;15166
10450082;15166
10450084;15166
10450127;15166
10450137;15166
10450140;15166
10450141;15166
10450142;15166
10450144;15166
10450169;15166
10450170;15166
10450219;15166
10450224;15166
10450235;15166
10450237;15166
10450457;15166
10451004;15166
10451159;15166
10451161;15166
10451175;15166
10860202;15166
10861000;15166
10861010;15166
10861020;15166
10861026;15166
10861030;15166
10861040;15166
10861060;15166
10862020;15166
10862028;15166
10862040;15166
10862046;15166
10862050;15166
10862060;15166
10862070;15166
10862071;15166
10862080;15166
10862081;15166
10862082;15166
10862100;15166
10862101;15166
10862666;15166
10866220;15166
10866233;15166
10866240;15166
12540001;15166
12540002;15166
12541013;15166
12610015;15166
12613000;15166
12613005;15166
12613010;15166
12613015;15166
13220011;15166
13320126;15166
13320127;15166
13320130;15166
13500001;15166
13500030;15166
13500040;15166
13500050;15166
13500055;15166
13500060;15166
13500061;15166
13500065;15166
13500070;15166
13500071;15166
13500073;15166
13500074;15166
13500080;15166
13500081;15166
13500083;15166
13500101;15166
13500565;15166
13500662;15166
13500666;15166
13500762;15166
13500765;15166
13501005;15166
13501006;15166
13501007;15166
13501008;15166
13507066;15166
13620501;15166
13620511;15166
13620548;15166
13620560;15166
13620561;15166
13620571;15166
13620581;15166
13620588;15166
13620590;15166
13620591;15166
13620753;15166
13621230;15166
13622200;15166
13622202;15166
13622203;15166
13855104;15166
14040156;15166
19000380;15166
19000381;15166
19000387;15166
29000522;15166
29000526;15166
29000527;15166
29000528;15166
10230071;15182
10230924;15182
29000527;15203
10010155;15230
10010156;15230
10010158;15230
10010174;15230
10030198;15230
10041004;15230
10041005;15230
10080502;15230
10120120;15230
10160141;15230
10170176;15230
10222050;15230
10230008;15230
10230009;15230
10230044;15230
10230071;15230
10230924;15230
10235195;15230
10251219;15230
10251244;15230
10251251;15230
10274041;15230
10274044;15230
10274050;15230
10320001;15230
10450258;15230
10450267;15230
10450349;15230
10860102;15230
10861400;15230
10861401;15230
10861421;15230
10861422;15230
10861423;15230
10861430;15230
10861444;15230
10861460;15230
10861461;15230
10861461;15230
10861470;15230
10861471;15230
10861480;15230
10861482;15230
13621201;15230
13621230;15230
13622200;15230
13850137;15230
19000031;15230
19000032;15230
19000380;15230
19000384;15230
19000389;15230
19000391;15230
19000393;15230
19000398;15230
19000416;15230
10120120;15231
10230008;15231
10230009;15231
10270760;15231
10270761;15231
10450069;15231
10450071;15231
10450072;15231
10865231;15231
10865232;15231
12470030;15231
12470031;15231
12470033;15231
13220050;15231
13220058;15231
13220059;15231
13220060;15231
13870561;15231
10274041;15248
10274050;15248
10274052;15248
29000484;15248
29000498;15248
29000515;15248
29000522;15248
29000538;15248
10000003;15260
10160141;15260
10222055;15260
10222056;15260
10270760;15260
10270761;15260
12610021;15260
29000540;15260
10041004;15262
10041005;15262
10120120;15262
13621230;15262
10230009;15271
10230071;15271
10182003;15304
10250384;15304
10866220;15304
29000522;15304
10000003;15319
10120120;15319
10182003;15319
10222055;15319
10222056;15319
10230009;15319
10230044;15319
10230924;15319
10320001;15319
13621230;15319
10000003;15320
10000100;15320
10011030;15320
10011036;15320
10120120;15320
10230008;15320
10230009;15320
10230015;15320
10270095;15320
10270219;15320
10270220;15320
10270629;15320
10450077;15320
10450079;15320
10450080;15320
10450233;15320
10450235;15320
10450237;15320
10450437;15320
10450457;15320
10451150;15320
10451153;15320
12150021;15320
12470030;15320
12470031;15320
12470032;15320
12470033;15320
12470041;15320
12501252;15320
13621230;15320
14040010;15320
19000031;15320
29000500;15320
29000513;15320
29000520;15320
29000522;15320
10182003;15322
10230008;15322
10230009;15322
29000522;15322
10050101;15326
10222056;15326
10230009;15326
10231185;15326
10231187;15326
10400310;15326
10400467;15326
10680023;15326
10680033;15326
10862020;15326
14040182;15326
10041004;15328
10041005;15328
10070820;15328
10080040;15328
10120500;15328
10140011;15328
10160051;15328
10180070;15328
10230001;15328
10230009;15328
10250020;15328
10250021;15328
10250022;15328
10250023;15328
10250024;15328
10250028;15328
10250030;15328
10250031;15328
10250032;15328
10250033;15328
10250034;15328
10250038;15328
10250040;15328
10250041;15328
10250042;15328
10250043;15328
10250044;15328
10250050;15328
10250051;15328
10251100;15328
10251101;15328
10251102;15328
10251103;15328
10251104;15328
10251105;15328
10251107;15328
10251108;15328
10251109;15328
10251110;15328
10251111;15328
10251112;15328
10251113;15328
10251114;15328
10251116;15328
10251117;15328
10251118;15328
10251119;15328
10251120;15328
10251121;15328
10251122;15328
10251124;15328
10251125;15328
10251126;15328
10251127;15328
10251128;15328
10251129;15328
10251131;15328
10251132;15328
10251137;15328
10274043;15328
10274047;15328
10274050;15328
10278510;15328
10278532;15328
10278627;15328
10320001;15328
10400454;15328
10450059;15328
10450069;15328
10450070;15328
10450071;15328
10450073;15328
10450079;15328
10450080;15328
10450084;15328
10450237;15328
10450363;15328
10450364;15328
10450366;15328
10450368;15328
10450372;15328
10861020;15328
10861026;15328
10862020;15328
10862028;15328
10862030;15328
10862046;15328
10862050;15328
10862055;15328
10862060;15328
10862070;15328
10862071;15328
10862073;15328
10862080;15328
10862081;15328
10862082;15328
10862666;15328
11350042;15328
11350043;15328
12470330;15328
12470331;15328
12470332;15328
12470338;15328
12613005;15328
13220014;15328
13250055;15328
13500001;15328
13500002;15328
13500030;15328
13500040;15328
13500050;15328
13500053;15328
13500054;15328
13500055;15328
13500061;15328
13500066;15328
13500071;15328
13500073;15328
13500074;15328
13500080;15328
13500081;15328
13500083;15328
13500085;15328
13500091;15328
13500093;15328
13500100;15328
13500103;15328
13500565;15328
13500637;15328
13500662;15328
13500740;15328
13500762;15328
13500765;15328
13501005;15328
13501007;15328
13501008;15328
13507066;15328
13620501;15328
13620503;15328
13620504;15328
13620511;15328
13620530;15328
13620540;15328
13620550;15328
13620559;15328
13620560;15328
13620561;15328
13620567;15328
13620568;15328
13620569;15328
13620570;15328
13620571;15328
13620580;15328
13620581;15328
13620585;15328
13620586;15328
13620590;15328
13620591;15328
13620597;15328
13620598;15328
1362065;15328
13620753;15328
13621230;15328
13622202;15328
13622204;15328
13622206;15328
14040020;15328
19000032;15328
19000110;15328
19000380;15328
19000381;15328
19000382;15328
19000383;15328
19000384;15328
19000385;15328
19000386;15328
19000387;15328
19000388;15328
19000389;15328
19000390;15328
19000391;15328
19000393;15328
19000394;15328
19000395;15328
19000397;15328
19000398;15328
19000399;15328
19000415;15328
19000416;15328
19000484;15328
10000003;15331
10011030;15331
10080035;15331
10120111;15331
10160050;15331
10182003;15331
10230001;15331
10230071;15331
10274030;15331
10274032;15331
10274035;15331
10450224;15331
10450237;15331
10866220;15331
10866233;15331
10866240;15331
12430052;15331
13220014;15331
13850001;15331
13850003;15331
19000297;15331
10000003;15332
10000100;15332
10010064;15332
10010099;15332
10010128;15332
10010137;15332
10010138;15332
10010150;15332
10010151;15332
10010152;15332
10010155;15332
10010156;15332
10010164;15332
10010165;15332
10010167;15332
10010168;15332
10010169;15332
10010171;15332
10030601;15332
10030603;15332
10030604;15332
10050101;15332
10080005;15332
10080023;15332
10080040;15332
10080041;15332
10080270;15332
10080280;15332
10110222;15332
10110223;15332
10120120;15332
10160050;15332
10160140;15332
10160141;15332
10182003;15332
10200405;15332
10200407;15332
10222050;15332
10230008;15332
10230009;15332
10230015;15332
10230016;15332
10230040;15332
10230044;15332
10230071;15332
10274030;15332
10274035;15332
10274041;15332
10274044;15332
10274050;15332
10274052;15332
10274543;15332
10279020;15332
10400467;15332
10404004;15332
10450235;15332
10450237;15332
10450437;15332
10451161;15332
10680004;15332
10680023;15332
10680025;15332
10860012;15332
10860027;15332
10861900;15332
10861902;15332
10866220;15332
10866240;15332
10866243;15332
12470041;15332
12470332;15332
12610051;15332
13320100;15332
13621230;15332
19000032;15332
19000297;15332
21090120;15332
29000481;15332
29000498;15332
29000501;15332
29000502;15332
29000517;15332
29000518;15332
29000519;15332
29000520;15332
29000521;15332
29000522;15332
29000529;15332
29000540;15332
29000549;15332
10120120;15343
10230009;15343
10450235;15343
10450437;15343
13621230;15343
29000520;15343
10000003;15349
10010171;15349
10030198;15349
10080035;15349
10080108;15349
10080270;15349
10080280;15349
10230009;15349
10230071;15349
10400310;15349
10451162;15349
13320100;15349
13621230;15349
13890126;15349
13890208;15349
14010050;15349
29000481;15349
10120120;15353
10230009;15353
10230071;15353
13621230;15353
10080502;15427
10182003;15427
10230924;15427
10251225;15427
10450289;15427
10080035;15446
10080108;15446
10120120;15446
10182003;15446
10230001;15446
10230044;15446
10450032;15446
13621230;15473
21090120;15473
10000100;15475
10050101;15475
10110222;15475
10230040;15475
10230071;15475
10231176;15475
10231185;15475
10231187;15475
10231188;15475
10231198;15475
10251195;15475
10270219;15475
10861000;15475
10861010;15475
10862020;15475
12400321;15475
10230008;15509
10230009;15509
10230071;15509
13621230;15509
29000515;15509
29000522;15509
10011030;15524
10041222;15524
10120120;15524
10120685;15524
10230009;15524
10230071;15524
10450099;15524
29000517;15524
29000549;15524
10000003;15532
10005000;15532
10010099;15532
10010152;15532
10010160;15532
10010169;15532
10010171;15532
10010172;15532
10011030;15532
10030198;15532
10041006;15532
10080040;15532
10080041;15532
10080270;15532
10080280;15532
10120111;15532
10120120;15532
10160050;15532
10160141;15532
10182003;15532
10222050;15532
10222055;15532
10222056;15532
10230001;15532
10230009;15532
10230071;15532
10274041;15532
10274043;15532
10274044;15532
10274050;15532
10450059;15532
10450068;15532
10450069;15532
10450070;15532
10450071;15532
10450073;15532
10450074;15532
10450077;15532
10450099;15532
10450159;15532
10450218;15532
10450224;15532
10450234;15532
10450235;15532
10450237;15532
10450349;15532
10450363;15532
10450373;15532
10450437;15532
10450801;15532
10451133;15532
10866220;15532
10866240;15532
12470614;15532
13621230;15532
13850005;15532
13850024;15532
19000382;15532
19000384;15532
19000386;15532
19000394;15532
29000515;15532
29000521;15532
29000522;15532
29000528;15532
29000567;15532
10000003;15539
10010064;15539
10010100;15539
10010103;15539
10010104;15539
10010127;15539
10010128;15539
10010150;15539
10010151;15539
10010152;15539
10010155;15539
10010156;15539
10010157;15539
10010164;15539
10010165;15539
10010166;15539
10010167;15539
10010168;15539
10010169;15539
10011030;15539
10080021;15539
10080023;15539
10080035;15539
10080038;15539
10080041;15539
10080062;15539
10080108;15539
10080270;15539
10120111;15539
10120120;15539
10120211;15539
10120312;15539
10120323;15539
10120404;15539
10120412;15539
10150215;15539
10150219;15539
10150229;15539
10150230;15539
10150242;15539
10150243;15539
10160020;15539
10160046;15539
10160050;15539
10160051;15539
10160140;15539
10160141;15539
10222055;15539
10222056;15539
10222057;15539
10230008;15539
10230019;15539
10230043;15539
10230044;15539
10250004;15539
10250005;15539
10250006;15539
10250020;15539
10250021;15539
10250022;15539
10250023;15539
10250024;15539
10250028;15539
10270089;15539
10270090;15539
10270095;15539
10270500;15539
10270502;15539
10278510;15539
10278532;15539
10278551;15539
10278626;15539
10278627;15539
10320001;15539
10400421;15539
10450049;15539
10450058;15539
10450068;15539
10450070;15539
10450073;15539
10450074;15539
10450077;15539
10450079;15539
10450080;15539
10450084;15539
10450101;15539
10450102;15539
10450103;15539
10450104;15539
10450119;15539
10450140;15539
10450141;15539
10450142;15539
10450144;15539
10450151;15539
10450154;15539
10450155;15539
10450158;15539
10450169;15539
10450170;15539
10450215;15539
10450216;15539
10450217;15539
10450219;15539
10450224;15539
10450233;15539
10450234;15539
10450235;15539
10450237;15539
10450364;15539
10450366;15539
10450369;15539
10450372;15539
10450437;15539
10450457;15539
10451004;15539
10451006;15539
10451007;15539
10451016;15539
10451055;15539
10451150;15539
10451153;15539
10451158;15539
10451161;15539
10451162;15539
10860201;15539
10860202;15539
10861000;15539
10861010;15539
10861020;15539
10861026;15539
10861030;15539
10861040;15539
10861045;15539
10861060;15539
10861400;15539
10861422;15539
10861423;15539
10861424;15539
10861430;15539
10861460;15539
10861461;15539
10861470;15539
10861471;15539
10861480;15539
10861482;15539
10861566;15539
10861646;15539
12150021;15539
12150023;15539
12470030;15539
12470031;15539
12470032;15539
12470033;15539
12470040;15539
12470041;15539
12470042;15539
12470046;15539
13220010;15539
13220011;15539
13220014;15539
13220021;15539
13220050;15539
13220054;15539
13220058;15539
13220060;15539
13220171;15539
13220173;15539
13320100;15539
13621230;15539
13850001;15539
13850020;15539
13850022;15539
19000348;15539
19000380;15539
19000381;15539
19000383;15539
19000384;15539
19000385;15539
19000386;15539
19000387;15539
19000390;15539
19000391;15539
19000392;15539
19000393;15539
19000395;15539
19000397;15539
19000398;15539
19000415;15539
19000429;15539
29000515;15539
29000522;15539
10400310;15540
10050101;15541
10080040;15541
10080041;15541
10080270;15541
10080280;15541
10160140;15541
10160141;15541
10222050;15541
10222055;15541
10222056;15541
10222057;15541
10320001;15541
12431001;15541
13220011;15541
13621230;15541
19000031;15541
29000515;15541
29000521;15541
29000522;15541
29000526;15541
29000527;15541
10160050;15544
13620855;15544
10000003;15545
10010151;15545
10010152;15545
10010155;15545
10010160;15545
10010171;15545
10030198;15545
10050101;15545
10080040;15545
10080270;15545
10080280;15545
10110222;15545
10110223;15545
10120120;15545
10120121;15545
10120685;15545
10120686;15545
10121000;15545
10160140;15545
10160141;15545
10190529;15545
10222056;15545
10222057;15545
10230001;15545
10230008;15545
10230009;15545
10230016;15545
10230020;15545
10230043;15545
10230044;15545
10230071;15545
10230924;15545
10250050;15545
10250051;15545
10251199;15545
10251207;15545
10274041;15545
10274043;15545
10274050;15545
10274052;15545
10278629;15545
10279020;15545
10320001;15545
10404004;15545
10450079;15545
10450080;15545
10450151;15545
10450218;15545
10450233;15545
10450237;15545
10450801;15545
10451133;15545
10680004;15545
12431000;15545
12431001;15545
12470199;15545
12613005;15545
12613005;15545
12613010;15545
13500160;15545
13621230;15545
13850001;15545
13850020;15545
19000031;15545
19000032;15545
19000348;15545
29000498;15545
29000515;15545
29000516;15545
29000518;15545
29000520;15545
29000521;15545
29000522;15545
29000527;15545
29000540;15545
29000549;15545
10000003;15548
10010155;15548
10011124;15548
10050101;15548
10080005;15548
10080041;15548
10080502;15548
10120120;15548
10182003;15548
10182004;15548
10190038;15548
10190040;15548
10190060;15548
10190063;15548
10222056;15548
10230008;15548
10230015;15548
10230019;15548
10230043;15548
10235189;15548
10270088;15548
10270760;15548
10270761;15548
10274035;15548
10274041;15548
10274043;15548
10274044;15548
10274047;15548
10274050;15548
10370242;15548
10370322;15548
10370448;15548
10370452;15548
10370703;15548
10400421;15548
10400467;15548
10450170;15548
10450218;15548
10450801;15548
10861000;15548
10861010;15548
10861026;15548
10861045;15548
10866220;15548
12613015;15548
13320126;15548
13850001;15548
13850003;15548
29000481;15548
29000522;15548
29000526;15548
29000527;15548
29000549;15548
10000003;15549
10010152;15549
10010156;15549
10011030;15549
10030081;15549
10030198;15549
10070820;15549
10080033;15549
10080035;15549
10080040;15549
10080041;15549
10120120;15549
10160002;15549
10160130;15549
10160135;15549
10160136;15549
10230001;15549
10230071;15549
10230922;15549
10230924;15549
10231185;15549
10270019;15549
10270023;15549
10270088;15549
10270502;15549
10274052;15549
10278626;15549
10404004;15549
10450077;15549
10450099;15549
10450141;15549
10450144;15549
10450169;15549
10450233;15549
10450237;15549
10450364;15549
10451133;15549
10610001;15549
10680020;15549
10866220;15549
10866243;15549
12610015;15549
12610020;15549
12610500;15549
12611000;15549
12611010;15549
12611020;15549
13320100;15549
13320125;15549
13320152;15549
13621230;15549
13890055;15549
14040156;15549
29000481;15549
29000496;15549
29000499;15549
29000508;15549
29000510;15549
29000513;15549
29000517;15549
29000520;15549
29000522;15549
29000524;15549
29000527;15549
29000528;15549
29000540;15549
29000543;15549
29000545;15549
29000549;15549
29000550;15549
29000558;15549
10000003;15562
10000047;15562
10000048;15562
10010099;15562
10010147;15562
10010148;15562
10010155;15562
10010156;15562
10011030;15562
10030198;15562
10080270;15562
10080280;15562
10120120;15562
10160055;15562
10160065;15562
10160140;15562
10160141;15562
10200404;15562
10200407;15562
10200408;15562
10222055;15562
10222056;15562
10222057;15562
10230009;15562
10230016;15562
10230044;15562
10230071;15562
10230922;15562
10230924;15562
10250004;15562
10250005;15562
10250006;15562
10250021;15562
10250022;15562
10250024;15562
10250025;15562
10250028;15562
10250032;15562
10250035;15562
10251112;15562
10251116;15562
10251200;15562
10251210;15562
10251242;15562
10251244;15562
10251246;15562
10251248;15562
10251251;15562
10251252;15562
10251254;15562
10251255;15562
10320001;15562
10404004;15562
10866220;15562
12470044;15562
12613000;15562
12613010;15562
13250055;15562
13320126;15562
13320133;15562
13621201;15562
13621230;15562
13850001;15562
13850003;15562
13850005;15562
13870026;15562
14010305;15562
14040182;15562
19000420;15562
29000515;15562
29000516;15562
29000517;15562
29000520;15562
29000521;15562
29000522;15562
29000524;15562
29000538;15562
29000549;15562
10080040;15563
10080041;15563
10120120;15563
10160141;15563
10230009;15563
13621230;15563
10010156;15570
10030324;15570
10030324;15570
10041222;15570
10050101;15570
10050101;15570
10110223;15570
10120111;15570
10120685;15570
10160050;15570
10160050;15570
10160135;15570
10160140;15570
10161100;15570
10182003;15570
10182003;15570
10190060;15570
10200409;15570
10200410;15570
10230008;15570
10230071;15570
10230071;15570
10230071;15570
10230924;15570
10230924;15570
10250330;15570
10250330;15570
10251221;15570
10450234;15570
10450235;15570
10450437;15570
10680024;15570
10680201;15570
10680201;15570
11350054;15570
11350112;15570
12470614;15570
12611000;15570
12611010;15570
13320058;15570
13320125;15570
13320152;15570
13621230;15570
13621230;15570
13621230;15570
13621230;15570
13850137;15570
13850137;15570
21090120;15570
23131383;15570
29000513;15570
29000517;15570
29000520;15570
29000530;15570
29000538;15570
29000538;15570
29000538;15570
29000540;15570
29000540;15570
29000549;15570
29000549;15570
29000551;15570
10000003;15572
10000037;15572
10010152;15572
10010155;15572
10010156;15572
10010164;15572
10010168;15572
10041222;15572
10080270;15572
10080280;15572
10080502;15572
10140030;15572
10160140;15572
10182003;15572
10230009;15572
10230071;15572
10230924;15572
10274041;15572
10274043;15572
10274044;15572
10274050;15572
10279020;15572
10450077;15572
10450082;15572
10450169;15572
10450215;15572
10450233;15572
10450234;15572
10450237;15572
10450342;15572
10450349;15572
10450359;15572
10450366;15572
10450437;15572
10451136;15572
10451159;15572
10451170;15572
10866220;15572
10866240;15572
12430052;15572
12431000;15572
13220014;15572
13500050;15572
13621230;15572
14010236;15572
21090120;15572
29000481;15572
29000486;15572
29000488;15572
29000507;15572
29000513;15572
29000521;15572
29000522;15572
29000523;15572
29000525;15572
29000526;15572
29000527;15572
29000528;15572
29000538;15572
29000540;15572
10274041;15582
10274044;15582
10274050;15582
13621230;15582
10000003;15583
10041005;15583
10080040;15583
10080040;15583
10080041;15583
10080270;15583
10080280;15583
10160141;15583
10182003;15583
10222056;15583
10230009;15583
10230071;15583
10230924;15583
10320001;15583
13621230;15583
13850001;15583
13850003;15583
13850004;15583
13850005;15583
13850065;15583
10080270;15584
10080280;15584
10120120;15584
10222056;15584
10230008;15584
10230009;15584
10450235;15584
10450237;15584
10450437;15584
10861000;15584
10861010;15584
10861026;15584
12613005;15584
13131015;15584
19000399;15584
10000003;15585
10010060;15585
10010064;15585
10010164;15585
10010167;15585
10010169;15585
10011030;15585
10080040;15585
10080041;15585
10120120;15585
10160141;15585
10182003;15585
10230001;15585
10230009;15585
10230071;15585
10230924;15585
10450014;15585
10450159;15585
10450233;15585
10450235;15585
10450349;15585
10450437;15585
10866220;15585
13621230;15585
29000517;15585
29000520;15585
29000522;15585
29000532;15585
29000545;15585
29000549;15585
10000003;15601
10005024;15601
10010064;15601
10010150;15601
10010152;15601
10010155;15601
10010156;15601
10010158;15601
10010164;15601
10010165;15601
10010167;15601
10020220;15601
10020221;15601
10020222;15601
10030198;15601
10041004;15601
10041005;15601
10041222;15601
10050101;15601
10070820;15601
10080005;15601
10080040;15601
10080041;15601
10080049;15601
10080105;15601
10080109;15601
10080112;15601
10080270;15601
10080280;15601
10080502;15601
10120111;15601
10120120;15601
10120209;15601
10150230;15601
10160051;15601
10160140;15601
10160141;15601
10161090;15601
10182004;15601
10190038;15601
10200405;15601
10222050;15601
10222055;15601
10222056;15601
10230001;15601
10230008;15601
10230009;15601
10230071;15601
10230922;15601
10230925;15601
10231185;15601
10235030;15601
10235033;15601
10235189;15601
10250025;15601
10251225;15601
10251231;15601
10270013;15601
10270019;15601
10270088;15601
10270089;15601
10270090;15601
10270095;15601
10270116;15601
10270500;15601
10270502;15601
10270760;15601
10274041;15601
10274043;15601
10274044;15601
10274045;15601
10274047;15601
10274050;15601
10274052;15601
10278627;15601
10279020;15601
10320001;15601
10404004;15601
10450032;15601
10450068;15601
10450069;15601
10450070;15601
10450072;15601
10450077;15601
10450098;15601
10450140;15601
10450142;15601
10450144;15601
10450169;15601
10450224;15601
10450237;15601
10450242;15601
10450267;15601
10450336;15601
10450363;15601
10450364;15601
10451133;15601
10680004;15601
10860100;15601
10861000;15601
10861010;15601
10861030;15601
10866220;15601
10866240;15601
12150023;15601
12370013;15601
12370014;15601
12370045;15601
12370082;15601
12430500;15601
12431002;15601
12470338;15601
12501214;15601
12541000;15601
12541003;15601
12610051;15601
12610500;15601
12610550;15601
12611050;15601
12613000;15601
12613005;15601
12613015;15601
13220022;15601
13230011;15601
13320052;15601
13320100;15601
13320126;15601
13500001;15601
13500002;15601
13500070;15601
13500071;15601
13500080;15601
13500081;15601
13500200;15601
13500201;15601
13621230;15601
13622200;15601
13622202;15601
13622203;15601
13622204;15601
13622205;15601
13622206;15601
13850001;15601
13850022;15601
13850040;15601
13850065;15601
13856009;15601
13920195;15601
14010221;15601
14010223;15601
14010224;15601
14040156;15601
19000031;15601
19000032;15601
19000067;15601
19000110;15601
19000297;15601
19000298;15601
19000348;15601
10010151;15605
10030081;15605
10030198;15605
10030314;15605
10030324;15605
10041004;15605
10080040;15605
10080041;15605
10120120;15605
10160050;15605
10222056;15605
10230009;15605
10235033;15605
10320001;15605
10450349;15605
12430052;15605
12430501;15605
12431000;15605
13621230;15605
23131160;15605
29000513;15605
29000520;15605
29000522;15605
29000524;15605
29000541;15605
29000569;15605
10010155;15610
10080040;15610
10080041;15610
10160235;15610
10251195;15610
10270088;15610
10270089;15610
10270219;15610
10270220;15610
10320001;15610
10450233;15610
10450437;15610
10861000;15610
10861010;15610
10862020;15610
10862028;15610
10866240;15610
12430500;15610
12431000;15610
13320100;15610
10000003;15610
10010151;15610
10010166;15610
10010173;15610
10080033;15610
10080502;15610
10120120;15610
10160140;15610
10182003;15610
10182004;15610
10200409;15610
10200410;15610
10200411;15610
10200412;15610
10222055;15610
10222056;15610
10230009;15610
10230016;15610
10230924;15610
10274044;15610
10274050;15610
10274052;15610
10450103;15610
10861000;15610
10861010;15610
10861020;15610
10866220;15610
10866240;15610
13620855;15610
13621230;15610
13850001;15610
13850065;15610
29000522;15610
10080040;15615
10080041;15615
10120120;15615
10222055;15615
10222056;15615
10230009;15615
10000003;15616
10011030;15616
10011041;15616
10041004;15616
10041005;15616
10050101;15616
10080011;15616
10080040;15616
10080048;15616
10080053;15616
10080270;15616
10110223;15616
10120111;15616
10160050;15616
10160140;15616
10222056;15616
10222057;15616
10230001;15616
10230008;15616
10230009;15616
10230016;15616
10230020;15616
10230043;15616
10230071;15616
10270500;15616
10270502;15616
10450234;15616
10450235;15616
10450335;15616
10450349;15616
10450437;15616
10450477;15616
10450801;15616
10451161;15616
10861000;15616
10861010;15616
10861020;15616
10861030;15616
10861040;15616
10861060;15616
10862020;15616
10862028;15616
10862030;15616
10862040;15616
10862050;15616
10862060;15616
10862071;15616
10862080;15616
10862081;15616
12150021;15616
13320100;15616
13320126;15616
13320130;15616
13620855;15616
13621230;15616
29000515;15616
29000522;15616
29000527;15616
10000003;15617
10011030;15617
10080005;15617
10080048;15617
10080270;15617
10080502;15617
10120111;15617
10120120;15617
10120137;15617
10160050;15617
10182003;15617
10182005;15617
10230008;15617
10230009;15617
10230020;15617
10230924;15617
10274041;15617
10274043;15617
10274044;15617
10274052;15617
10450169;15617
10450237;15617
10866233;15617
13220021;15617
13220050;15617
13621230;15617
19000031;15617
19000032;15617
10000003;15618
10010155;15618
10010156;15618
10010164;15618
10010167;15618
10010169;15618
10010171;15618
10080035;15618
10080040;15618
10080041;15618
10080108;15618
10080502;15618
10110223;15618
10120120;15618
10160050;15618
10182003;15618
10222057;15618
10230001;15618
10230008;15618
10230009;15618
10230071;15618
1027002503;15618
1027002505;15618
10270500;15618
10272050;15618
10320001;15618
10450136;15618
10450140;15618
10450141;15618
10450144;15618
10450169;15618
10450218;15618
10450224;15618
10450233;15618
10450234;15618
10450235;15618
10450437;15618
10450801;15618
10860042;15618
10866243;15618
13621230;15618
13850005;15618
13870690;15618
29000517;15618
29000522;15618
10000003;15619
10080040;15619
10080041;15619
10120111;15619
10120137;15619
10222055;15619
10222056;15619
10222057;15619
10230001;15619
10230008;15619
10230009;15619
10230044;15619
10861000;15619
10861010;15619
10862020;15619
10862030;15619
10862040;15619
10862050;15619
10862060;15619
10862070;15619
10862080;15619
10866220;15619
10011030;15620
10251203;15620
10251206;15620
12470328;15620
12470329;15620
10010099;15621
10010150;15621
10010151;15621
10010152;15621
10010155;15621
10010156;15621
10010165;15621
10010169;15621
10011030;15621
10041004;15621
10041005;15621
10080035;15621
10080040;15621
10080108;15621
10080270;15621
10080280;15621
10110222;15621
10110223;15621
10120111;15621
10120120;15621
10120686;15621
10160050;15621
10160051;15621
10160140;15621
10182003;15621
10230001;15621
10230008;15621
10230009;15621
10230922;15621
10230924;15621
10235189;15621
10251195;15621
10278626;15621
10278627;15621
10278672;15621
10320001;15621
10400421;15621
10450058;15621
10450068;15621
10450069;15621
10450071;15621
10450072;15621
10450073;15621
10450074;15621
10450363;15621
10450437;15621
10866220;15621
10866233;15621
12150022;15621
12430500;15621
12430501;15621
12431001;15621
13320100;15621
13500080;15621
13500199;15621
13500201;15621
13500762;15621
23131160;15621
29000481;15621
29000499;15621
29000514;15621
29000515;15621
29000516;15621
29000517;15621
29000520;15621
29000522;15621
29000524;15621
29000538;15621
29000543;15621
10000003;15622
10011030;15622
10080048;15622
10080502;15622
10110222;15622
10120111;15622
10160050;15622
10160051;15622
10160140;15622
10182003;15622
10222050;15622
10230001;15622
10230008;15622
10230009;15622
10230044;15622
10230071;15622
10230924;15622
10279020;15622
10450237;15622
10451133;15622
12611010;15622
12613010;15622
13621230;15622
19000482;15622
29000522;15622
10000003;15623
10080040;15623
10120120;15623
10230001;15623
10230008;15623
10230009;15623
10860100;15623
